tradingsymbol,exchange,from,entry_price,close_above_emas,close_below_emas,date,open,high,low,close,volume,ema20,is_ema20_in_uptrend,is_ema20_in_downtrend,ema50,is_ema50_in_uptrend,is_ema50_in_downtrend,ema200,is_ema200_in_uptrend,is_ema200_in_downtrend,candle_cnt_close_above_ema50,candle_cnt_close_below_ema50,candle_cnt_ema50_above_ema200,candle_cnt_ema50_below_ema200,signal,quantity,exit_price,to,transaction_type,profit,account_value,index,strategy
NIFTY 50,NSE,2015-07-06 14:00:00,8464.8,True,False,2015-07-06 14:00:00,8464.35,8468.6,8463.65,8464.8,0,8455.938524157868,True,False,8448.047329563306,True,False,8445.98094128131,True,False,19,0,5,0,BUY,83.0,8492.0,2015-07-07 14:30:00,SELL,2257.6000000000604,143916.7999999998,65,s7_NIFTY 50
NIFTY 50,NSE,2015-07-08 10:45:00,8427.4,False,True,2015-07-08 10:45:00,8438.5,8439.2,8427.15,8427.4,0,8454.419439844747,False,True,8480.235744293248,False,True,8486.146371121438,False,True,0,36,0,5,SELL,-85.0,8372.3,2015-07-10 15:05:00,BUY,4683.500000000031,148600.29999999984,66,s7_NIFTY 50
NIFTY 50,NSE,2015-07-13 12:55:00,8445.15,True,False,2015-07-13 12:55:00,8444.25,8453.2,8443.6,8445.15,0,8399.589619963364,True,False,8379.257909084965,True,False,8370.716477722084,True,False,11,0,5,0,BUY,87.0,8565.75,2015-07-20 11:50:00,SELL,10492.200000000032,159092.49999999988,67,s7_NIFTY 50
NIFTY 50,NSE,2015-07-20 14:20:00,8589.35,True,False,2015-07-20 14:20:00,8591.75,8593.2,8586.85,8589.35,0,8575.816227687212,True,False,8577.378572154856,True,False,8569.217894108295,True,False,5,0,251,0,BUY,92.0,8581.25,2015-07-21 14:25:00,SELL,-745.2000000000335,158347.29999999984,68,s7_NIFTY 50
NIFTY 50,NSE,2015-07-22 09:20:00,8512.9,False,True,2015-07-22 09:20:00,8515.25,8524.35,8512.4,8512.9,0,8551.303878703387,False,True,8576.47113768392,False,True,8583.925764375836,False,True,0,19,0,5,SELL,-93.0,8580.5,2015-07-22 11:00:00,BUY,-6286.800000000034,152060.4999999998,69,s7_NIFTY 50
NIFTY 50,NSE,2015-07-22 12:55:00,8600.7,True,False,2015-07-22 12:55:00,8605.8,8606.0,8598.7,8600.7,0,8597.140562100209,True,False,8585.55203409818,True,False,8582.322034030012,True,False,30,0,5,0,BUY,88.0,8594.45,2015-07-23 11:35:00,SELL,-550.0,151510.4999999998,70,s7_NIFTY 50
NIFTY 50,NSE,2015-07-23 13:10:00,8624.15,True,False,2015-07-23 13:10:00,8627.7,8627.95,8618.7,8624.15,0,8619.612402583101,True,False,8620.24125212391,True,False,8605.061569079819,True,False,5,0,83,0,BUY,87.0,8604.9,2015-07-23 13:30:00,SELL,-1674.75,149835.7499999998,71,s7_NIFTY 50
NIFTY 50,NSE,2015-07-24 09:45:00,8569.25,False,True,2015-07-24 09:45:00,8578.0,8580.1,8568.75,8569.25,0,8585.789834346262,False,True,8597.957363527608,False,True,8601.687945594083,False,True,0,14,0,5,SELL,-87.0,8415.8,2015-07-30 09:15:00,BUY,13350.150000000063,163185.89999999985,72,s7_NIFTY 50
NIFTY 50,NSE,2015-07-30 10:55:00,8435.95,True,False,2015-07-30 10:55:00,8439.15,8442.25,8435.75,8435.95,0,8425.657225586332,True,False,8402.498095897767,True,False,8397.789944944549,True,False,27,0,5,0,BUY,96.0,8502.45,2015-08-04 09:30:00,SELL,6384.0,169569.89999999985,73,s7_NIFTY 50
NIFTY 50,NSE,2015-08-04 11:40:00,8537.3,True,False,2015-08-04 11:40:00,8536.25,8538.65,8534.35,8537.3,0,8525.916635854073,True,False,8528.937006510329,True,False,8512.695558706166,True,False,5,0,239,0,BUY,99.0,8497.95,2015-08-04 12:05:00,SELL,-3895.649999999856,165674.25,74,s7_NIFTY 50
NIFTY 50,NSE,2015-08-04 13:30:00,8476.8,False,True,2015-08-04 13:30:00,8479.75,8484.8,8476.75,8476.8,0,8485.61762114632,False,True,8504.23458677293,False,True,8508.32786273336,False,True,0,19,0,5,SELL,-97.0,8517.0,2015-08-04 13:45:00,BUY,-3899.4000000000706,161774.84999999992,75,s7_NIFTY 50
NIFTY 50,NSE,2015-08-05 09:15:00,8572.85,True,False,2015-08-05 09:15:00,8547.4,8572.85,8547.4,8572.85,0,8519.681740544784,True,False,8513.472648204937,True,False,8510.224676371638,True,False,5,0,7,0,BUY,94.0,8568.95,2015-08-07 13:40:00,SELL,-366.5999999999658,161408.24999999994,76,s7_NIFTY 50
NIFTY 50,NSE,2015-08-10 09:35:00,8602.2,True,False,2015-08-10 09:35:00,8597.55,8606.0,8597.3,8602.2,0,8580.133101278912,True,False,8578.575204708692,True,False,8571.515296211866,True,False,5,0,236,0,BUY,93.0,8571.45,2015-08-10 15:00:00,SELL,-2859.75,158548.49999999994,77,s7_NIFTY 50
NIFTY 50,NSE,2015-08-11 09:30:00,8508.8,False,True,2015-08-11 09:30:00,8515.0,8516.35,8506.7,8508.8,0,8545.487129287649,False,True,8571.300494998877,False,True,8579.82281677746,False,True,0,28,0,5,SELL,-93.0,8423.4,2015-08-14 10:50:00,BUY,7942.199999999966,166490.6999999999,78,s7_NIFTY 50
NIFTY 50,NSE,2015-08-14 12:15:00,8471.7,True,False,2015-08-14 12:15:00,8476.95,8479.65,8470.35,8471.7,0,8459.391659524332,True,False,8431.363400622045,True,False,8425.605077067064,True,False,38,0,5,0,BUY,98.0,8448.1,2015-08-17 09:25:00,SELL,-2312.8000000000357,164177.89999999985,79,s7_NIFTY 50
NIFTY 50,NSE,2015-08-17 12:10:00,8479.95,True,False,2015-08-17 12:10:00,8480.1,8482.1,8477.7,8479.95,0,8464.656941481948,True,False,8467.328262675257,True,False,8454.053390391162,True,False,5,0,79,0,BUY,96.0,8475.85,2015-08-18 12:00:00,SELL,-393.6000000000349,163784.2999999998,80,s7_NIFTY 50
NIFTY 50,NSE,2015-08-18 14:55:00,8475.25,True,False,2015-08-18 14:55:00,8475.9,8479.35,8474.4,8475.25,0,8470.498895952529,True,True,8472.43391054237,True,True,8471.761825583926,True,True,9,0,5,0,BUY,96.0,8466.15,2015-08-18 15:00:00,SELL,-873.6000000000349,162910.69999999978,81,s7_NIFTY 50
NIFTY 50,NSE,2015-08-19 09:30:00,8456.5,False,True,2015-08-19 09:30:00,8456.45,8459.9,8451.45,8456.5,0,8462.661412009526,False,True,8468.098269056776,False,True,8470.632869337593,False,True,0,10,0,5,SELL,-96.0,8473.2,2015-08-19 10:40:00,BUY,-1603.2000000000698,161307.4999999997,82,s7_NIFTY 50
NIFTY 50,NSE,2015-08-19 11:35:00,8494.6,True,False,2015-08-19 11:35:00,8501.25,8501.85,8491.05,8494.6,0,8485.568863448669,True,False,8475.728070314382,True,False,8471.818823631591,True,False,16,0,5,0,BUY,94.0,8476.15,2015-08-20 09:15:00,SELL,-1734.3000000000684,159573.19999999963,83,s7_NIFTY 50
NIFTY 50,NSE,2015-08-20 12:35:00,8472.8,False,True,2015-08-20 12:35:00,8471.8,8478.05,8471.55,8472.8,0,8474.146720015355,False,True,8479.408160689329,False,True,8480.652999915701,False,True,0,16,0,5,SELL,-94.0,7910.1,2015-08-27 10:50:00,BUY,52893.7999999999,212466.99999999953,84,s7_NIFTY 50
NIFTY 50,NSE,2015-08-27 14:30:00,7953.25,True,False,2015-08-27 14:30:00,7958.95,7961.0,7953.25,7953.25,0,7939.657479102674,True,False,7918.922055262645,True,False,7913.862437512407,True,False,64,0,5,0,BUY,133.0,7976.7,2015-08-28 14:35:00,SELL,3118.849999999976,215585.8499999995,85,s7_NIFTY 50
NIFTY 50,NSE,2015-08-31 11:15:00,8020.75,True,False,2015-08-31 11:15:00,8012.85,8023.2,8011.15,8020.75,0,7997.095774597286,True,False,7999.6433353034845,True,False,7982.28818435408,True,False,5,0,116,0,BUY,134.0,7982.8,2015-08-31 13:35:00,SELL,-5085.299999999976,210500.54999999952,86,s7_NIFTY 50
NIFTY 50,NSE,2015-09-01 09:35:00,7911.55,False,True,2015-09-01 09:35:00,7907.4,7915.8,7905.3,7911.55,0,7951.449574785957,False,True,7975.229835826828,False,True,7983.868568729732,False,True,0,29,0,5,SELL,-133.0,7823.65,2015-09-03 13:25:00,BUY,11690.700000000073,222191.2499999996,87,s7_NIFTY 50
NIFTY 50,NSE,2015-09-04 09:35:00,7697.15,False,True,2015-09-04 09:35:00,7715.75,7715.75,7686.2,7697.15,0,7788.928866444386,False,True,7800.470993154604,False,True,7819.429715724927,False,True,0,5,0,230,SELL,-144.0,7652.8,2015-09-08 13:00:00,BUY,6386.399999999921,228577.6499999995,88,s7_NIFTY 50
NIFTY 50,NSE,2015-09-09 09:20:00,7805.85,True,False,2015-09-09 09:20:00,7802.45,7809.75,7793.95,7805.85,0,7707.044302680121,True,False,7669.145277038951,True,False,7657.453299934596,True,False,48,0,5,0,BUY,146.0,7685.55,2015-09-10 09:15:00,SELL,-17563.800000000025,211013.84999999948,89,s7_NIFTY 50
NIFTY 50,NSE,2015-09-10 12:40:00,7743.8,True,False,2015-09-10 12:40:00,7748.05,7751.9,7742.3,7743.8,0,7734.436685907855,True,False,7740.373005387676,True,False,7731.790784076774,True,False,5,0,120,0,BUY,136.0,7729.4,2015-09-10 12:55:00,SELL,-1958.4000000000742,209055.4499999994,90,s7_NIFTY 50
NIFTY 50,NSE,2015-09-10 13:25:00,7767.6,True,False,2015-09-10 13:25:00,7753.55,7775.1,7752.25,7767.6,0,7741.324112722048,True,False,7741.598972434182,True,False,7732.810438844886,True,False,5,0,129,0,BUY,134.0,7723.35,2015-09-10 14:00:00,SELL,-5929.5,203125.9499999994,91,s7_NIFTY 50
NIFTY 50,NSE,2015-09-10 14:40:00,7750.1,True,False,2015-09-10 14:40:00,7755.05,7757.15,7748.95,7750.1,0,7745.016637383407,True,False,7743.749546446952,True,False,7734.745806596089,True,False,5,0,144,0,BUY,131.0,7765.5,2015-09-11 15:10:00,SELL,2017.3999999999523,205143.34999999937,92,s7_NIFTY 50
NIFTY 50,NSE,2015-09-14 10:35:00,7817.5,True,False,2015-09-14 10:35:00,7816.5,7818.5,7814.55,7817.5,0,7797.561868094438,True,False,7796.360184114002,True,False,7777.920864687713,True,False,5,0,245,0,BUY,131.0,7810.3,2015-09-15 13:55:00,SELL,-943.1999999999762,204200.14999999938,93,s7_NIFTY 50
NIFTY 50,NSE,2015-09-16 09:35:00,7878.95,True,False,2015-09-16 09:35:00,7873.6,7879.8,7872.15,7878.95,0,7843.92645411578,True,False,7837.11043479503,True,False,7821.87975877297,True,False,5,0,251,0,BUY,129.0,7922.1,2015-09-21 09:15:00,SELL,5566.35000000007,209766.49999999945,94,s7_NIFTY 50
NIFTY 50,NSE,2015-09-21 12:55:00,7969.15,True,False,2015-09-21 12:55:00,7965.4,7970.65,7964.45,7969.15,0,7957.988552098559,True,False,7961.622625374457,True,False,7944.727183089529,True,False,5,0,251,0,BUY,131.0,7960.3,2015-09-22 13:10:00,SELL,-1159.3499999999285,208607.14999999953,95,s7_NIFTY 50
NIFTY 50,NSE,2015-09-22 14:20:00,7838.1,False,True,2015-09-22 14:20:00,7830.35,7839.25,7826.25,7838.1,0,7902.54176049399,False,True,7943.063363742288,False,True,7956.5722181977135,False,True,0,23,0,5,SELL,-133.0,7878.9,2015-09-23 14:25:00,BUY,-5426.399999999903,203180.74999999962,96,s7_NIFTY 50
NIFTY 50,NSE,2015-09-24 09:50:00,7815.95,False,True,2015-09-24 09:50:00,7809.4,7819.35,7809.4,7815.95,0,7839.104716391249,False,True,7836.5645248396,False,True,7871.083037450797,False,True,0,5,0,101,SELL,-129.0,7875.15,2015-09-24 13:35:00,BUY,-7636.7999999999765,195543.94999999963,97,s7_NIFTY 50
NIFTY 50,NSE,2015-09-28 09:50:00,7842.15,False,True,2015-09-28 09:50:00,7849.6,7851.55,7840.65,7842.15,0,7860.264413210145,False,True,7858.358321819584,False,True,7861.691271310477,False,True,0,5,0,176,SELL,-124.0,7863.45,2015-09-28 10:00:00,BUY,-2641.2000000000226,192902.74999999962,98,s7_NIFTY 50
NIFTY 50,NSE,2015-09-28 13:30:00,7870.1,True,False,2015-09-28 13:30:00,7868.75,7872.1,7865.3,7870.1,0,7865.00121238949,True,False,7863.564846315227,True,False,7862.760396276893,True,False,6,0,5,0,BUY,122.0,7855.95,2015-09-28 14:05:00,SELL,-1726.3000000000666,191176.44999999955,99,s7_NIFTY 50
NIFTY 50,NSE,2015-09-28 15:00:00,7796.75,False,True,2015-09-28 15:00:00,7805.3,7805.3,7794.9,7796.75,0,7842.806133268216,False,True,7854.409983214553,False,True,7860.560266206528,False,True,0,12,0,5,SELL,-122.0,7840.35,2015-09-29 12:45:00,BUY,-5319.200000000044,185857.2499999995,100,s7_NIFTY 50
NIFTY 50,NSE,2015-09-29 14:35:00,7904.55,True,False,2015-09-29 14:35:00,7913.0,7916.1,7901.3,7904.55,0,7885.23537786938,True,False,7845.131469941634,True,False,7834.479350290845,True,False,33,0,5,0,BUY,117.0,7830.4,2015-09-29 15:15:00,SELL,-8675.550000000065,177181.69999999943,101,s7_NIFTY 50
NIFTY 50,NSE,2015-09-30 09:35:00,7895.0,True,False,2015-09-30 09:35:00,7905.7,7907.1,7882.65,7895.0,0,7880.086672799459,True,False,7858.810662720772,True,False,7840.010954070468,True,False,5,0,20,0,BUY,112.0,8124.2,2015-10-08 11:35:00,SELL,25670.39999999998,202852.0999999994,102,s7_NIFTY 50
NIFTY 50,NSE,2015-10-09 09:35:00,8214.4,True,False,2015-10-09 09:35:00,8219.45,8219.45,8212.9,8214.4,0,8160.673690108136,True,False,8144.135109429933,True,False,8130.915052655587,True,False,5,0,251,0,BUY,123.0,8147.95,2015-10-09 13:15:00,SELL,-8173.349999999978,194678.74999999942,103,s7_NIFTY 50
NIFTY 50,NSE,2015-10-09 14:50:00,8185.35,True,False,2015-10-09 14:50:00,8179.0,8190.4,8178.05,8185.35,0,8171.305911174987,True,False,8172.468660195995,True,False,8154.921435309414,True,False,5,0,251,0,BUY,118.0,8166.1,2015-10-12 13:55:00,SELL,-2271.5,192407.24999999942,104,s7_NIFTY 50
NIFTY 50,NSE,2015-10-13 09:15:00,8139.55,False,True,2015-10-13 09:15:00,8121.7,8141.2,8121.7,8139.55,0,8150.033195965422,False,True,8164.32343049303,False,True,8167.050248760024,False,True,0,27,0,5,SELL,-118.0,8156.75,2015-10-15 09:15:00,BUY,-2029.5999999999785,190377.64999999944,105,s7_NIFTY 50
NIFTY 50,NSE,2015-10-15 10:25:00,8169.3,True,False,2015-10-15 10:25:00,8170.35,8171.25,8166.9,8169.3,0,8155.067824344384,True,False,8138.999947113585,True,False,8134.481853695778,True,False,15,0,5,0,BUY,116.0,8156.85,2015-10-16 12:05:00,SELL,-1444.199999999979,188933.44999999946,106,s7_NIFTY 50
NIFTY 50,NSE,2015-10-16 14:00:00,8169.9,True,False,2015-10-16 14:00:00,8169.5,8172.4,8168.05,8169.9,0,8164.400136923825,True,False,8164.959154030465,True,False,8158.719559643861,True,False,5,0,123,0,BUY,115.0,8230.55,2015-10-21 12:40:00,SELL,6974.749999999958,195908.19999999943,107,s7_NIFTY 50
NIFTY 50,NSE,2015-10-23 09:35:00,8312.6,True,False,2015-10-23 09:35:00,8313.25,8316.4,8309.75,8312.6,0,8274.333808622965,True,False,8262.66447616668,True,False,8242.36708725969,True,False,5,0,251,0,BUY,117.0,8276.95,2015-10-26 11:00:00,SELL,-4171.049999999957,191737.14999999947,108,s7_NIFTY 50
NIFTY 50,NSE,2015-10-27 09:15:00,8231.2,False,True,2015-10-27 09:15:00,8232.35,8236.35,8227.9,8231.2,0,8264.315768661416,False,True,8273.426440815821,False,True,8276.238357231914,False,True,0,11,0,5,SELL,-116.0,8077.6,2015-11-03 09:15:00,BUY,17817.600000000042,209554.7499999995,109,s7_NIFTY 50
NIFTY 50,NSE,2015-11-03 12:35:00,8059.45,False,True,2015-11-03 12:35:00,8066.9,8068.45,8056.6,8059.45,0,8076.002613468518,False,True,8069.935519891557,False,True,8077.768858517696,False,True,0,5,0,251,SELL,-130.0,8110.5,2015-11-04 09:15:00,BUY,-6636.500000000024,202918.24999999948,110,s7_NIFTY 50
NIFTY 50,NSE,2015-11-04 10:35:00,8085.2,True,False,2015-11-04 10:35:00,8086.15,8087.05,8084.2,8085.2,0,8084.194520160921,True,False,8076.690616910251,True,False,8075.648737859119,True,False,17,0,5,0,BUY,125.0,8075.85,2015-11-04 10:55:00,SELL,-1168.7499999999318,201749.49999999953,111,s7_NIFTY 50
NIFTY 50,NSE,2015-11-04 11:20:00,8082.7,True,False,2015-11-04 11:20:00,8085.45,8086.35,8082.6,8082.7,0,8082.808255772786,True,True,8078.259529820162,True,False,8076.187578608321,True,False,5,0,14,0,BUY,124.0,8076.65,2015-11-04 12:15:00,SELL,-750.2000000000226,200999.29999999952,112,s7_NIFTY 50
NIFTY 50,NSE,2015-11-04 12:45:00,8084.0,True,False,2015-11-04 12:45:00,8089.75,8091.2,8083.85,8084.0,0,8083.514051027937,True,False,8080.756544785574,True,False,8077.284290526638,True,False,5,0,31,0,BUY,124.0,8076.85,2015-11-04 13:40:00,SELL,-886.5999999999549,200112.69999999958,113,s7_NIFTY 50
NIFTY 50,NSE,2015-11-04 15:15:00,8039.4,False,True,2015-11-04 15:15:00,8040.35,8042.0,8033.0,8039.4,0,8063.02192953565,False,True,8071.62114113549,False,True,8075.582607179351,False,True,0,11,0,5,SELL,-124.0,7937.1,2015-11-09 14:55:00,BUY,12685.19999999991,212797.8999999995,114,s7_NIFTY 50
NIFTY 50,NSE,2015-11-10 09:35:00,7877.75,False,True,2015-11-10 09:35:00,7868.35,7877.75,7868.2,7877.75,0,7890.814464836544,False,True,7886.66003613226,False,True,7926.750023322551,False,True,0,5,0,237,SELL,-135.0,7794.8,2015-11-16 12:05:00,BUY,11198.249999999975,223996.14999999947,115,s7_NIFTY 50
NIFTY 50,NSE,2015-11-17 09:20:00,7833.05,True,False,2015-11-17 09:20:00,7837.1,7837.45,7823.6,7833.05,0,7815.697224589668,True,False,7802.192372441627,True,False,7799.442611098648,True,False,5,0,8,0,BUY,142.0,7804.2,2015-11-17 11:25:00,SELL,-4096.700000000052,219899.44999999943,116,s7_NIFTY 50
NIFTY 50,NSE,2015-11-17 13:30:00,7815.3,True,False,2015-11-17 13:30:00,7820.05,7820.15,7813.75,7815.3,0,7812.942349793837,True,False,7813.82489288828,True,False,7806.983755394677,True,False,5,0,58,0,BUY,140.0,7816.0,2015-11-18 11:00:00,SELL,97.99999999997453,219997.4499999994,117,s7_NIFTY 50
NIFTY 50,NSE,2015-11-18 12:00:00,7827.95,True,False,2015-11-18 12:00:00,7830.15,7830.8,7827.45,7827.95,0,7826.175238169749,True,False,7826.404119820677,True,False,7817.048993650477,True,False,5,0,115,0,BUY,140.0,7813.3,2015-11-18 12:20:00,SELL,-2050.999999999949,217946.44999999946,118,s7_NIFTY 50
NIFTY 50,NSE,2015-11-18 13:50:00,7761.9,False,True,2015-11-18 13:50:00,7762.7,7769.35,7760.65,7761.9,0,7786.627220722967,False,True,7805.271689364843,False,True,7812.671611080352,False,True,0,19,0,5,SELL,-140.0,7797.35,2015-11-19 10:25:00,BUY,-4963.000000000102,212983.44999999937,119,s7_NIFTY 50
NIFTY 50,NSE,2015-11-19 13:05:00,7834.2,True,False,2015-11-19 13:05:00,7829.75,7835.95,7829.75,7834.2,0,7818.049558768826,True,False,7804.933765053549,True,False,7802.063271059387,True,False,42,0,5,0,BUY,135.0,7850.4,2015-11-23 13:00:00,SELL,2186.9999999999754,215170.44999999934,120,s7_NIFTY 50
NIFTY 50,NSE,2015-11-23 15:00:00,7853.15,True,False,2015-11-23 15:00:00,7855.2,7856.85,7852.4,7853.15,0,7846.917679114737,True,False,7851.753142291895,True,True,7849.793686870706,True,True,5,0,178,0,BUY,136.0,7848.9,2015-11-23 15:05:00,SELL,-578.0,214592.44999999934,121,s7_NIFTY 50
NIFTY 50,NSE,2015-11-24 10:15:00,7864.45,True,False,2015-11-24 10:15:00,7861.75,7866.45,7861.55,7864.45,0,7851.275905534172,True,False,7850.999913326855,True,False,7849.732644043487,True,False,7,0,5,0,BUY,136.0,7849.2,2015-11-24 10:30:00,SELL,-2074.0,212518.44999999934,122,s7_NIFTY 50
NIFTY 50,NSE,2015-11-24 13:05:00,7858.25,True,False,2015-11-24 13:05:00,7858.3,7861.55,7857.45,7858.25,0,7853.233822856201,True,False,7851.878308069459,True,False,7850.332764506755,True,False,5,0,39,0,BUY,135.0,7848.95,2015-11-24 13:35:00,SELL,-1255.5000000000246,211262.9499999993,123,s7_NIFTY 50
NIFTY 50,NSE,2015-11-24 15:05:00,7835.0,False,True,2015-11-24 15:05:00,7834.35,7836.2,7830.9,7835.0,0,7843.29921564352,False,True,7848.212532386706,False,True,7849.83168076333,False,True,0,10,0,5,SELL,-134.0,7852.8,2015-11-26 09:20:00,BUY,-2385.2000000000244,208877.7499999993,124,s7_NIFTY 50
NIFTY 50,NSE,2015-11-26 10:20:00,7873.0,True,False,2015-11-26 10:20:00,7872.0,7876.75,7871.85,7873.0,0,7860.978867780375,True,False,7854.35082623495,True,False,7851.13556435691,True,False,14,0,5,0,BUY,132.0,7920.3,2015-12-02 10:30:00,SELL,6243.600000000024,215121.34999999934,125,s7_NIFTY 50
NIFTY 50,NSE,2015-12-02 12:15:00,7921.75,False,True,2015-12-02 12:15:00,7921.45,7924.05,7920.7,7921.75,0,7925.617286794021,False,True,7935.414041767745,False,True,7937.258955309588,False,True,0,30,0,5,SELL,-135.0,7939.9,2015-12-02 13:40:00,BUY,-2450.249999999951,212671.0999999994,126,s7_NIFTY 50
NIFTY 50,NSE,2015-12-03 09:20:00,7905.7,False,True,2015-12-03 09:20:00,7900.25,7910.0,7898.5,7905.7,0,7924.581415478614,False,True,7927.30873368314,False,True,7933.191174313681,False,True,0,5,0,45,SELL,-134.0,7678.05,2015-12-10 15:00:00,BUY,30505.09999999995,243176.19999999934,127,s7_NIFTY 50
NIFTY 50,NSE,2015-12-11 11:40:00,7643.35,False,True,2015-12-11 11:40:00,7644.65,7645.0,7637.7,7643.35,0,7663.115300715042,False,True,7663.084990377421,False,True,7674.401629600296,False,True,0,5,0,251,SELL,-159.0,7646.1,2015-12-14 12:45:00,BUY,-437.25,242738.94999999934,128,s7_NIFTY 50
NIFTY 50,NSE,2015-12-14 14:25:00,7614.45,False,True,2015-12-14 14:25:00,7614.8,7620.55,7606.4,7614.45,0,7637.470275772946,False,True,7634.524936073679,False,True,7641.637755672161,False,True,0,5,0,251,SELL,-159.0,7644.45,2015-12-14 15:05:00,BUY,-4770.0,237968.94999999934,129,s7_NIFTY 50
NIFTY 50,NSE,2015-12-15 11:20:00,7635.25,False,True,2015-12-15 11:20:00,7635.6,7637.3,7634.35,7635.25,0,7637.507386383178,True,True,7637.127962614978,True,True,7640.301150524905,False,True,0,5,0,251,SELL,-155.0,7640.95,2015-12-15 11:35:00,BUY,-883.4999999999718,237085.44999999937,130,s7_NIFTY 50
NIFTY 50,NSE,2015-12-15 12:45:00,7657.1,True,False,2015-12-15 12:45:00,7655.95,7658.25,7654.4,7657.1,0,7648.565772431109,True,False,7643.374110923153,True,False,7641.676460010146,True,False,15,0,5,0,BUY,154.0,7762.1,2015-12-18 15:00:00,SELL,16170.0,253255.44999999937,131,s7_NIFTY 50
NIFTY 50,NSE,2015-12-21 10:20:00,7799.3,True,False,2015-12-21 10:20:00,7800.5,7804.05,7797.0,7799.3,0,7779.145768363859,True,False,7783.206924276825,True,False,7772.197677024209,True,False,5,0,251,0,BUY,162.0,7787.85,2015-12-22 14:20:00,SELL,-1854.8999999999705,251400.5499999994,132,s7_NIFTY 50
NIFTY 50,NSE,2015-12-23 09:35:00,7851.2,True,False,2015-12-23 09:35:00,7843.75,7851.25,7841.55,7851.2,0,7816.917450359052,True,False,7816.530612058141,True,False,7806.822541491911,True,False,5,0,251,0,BUY,160.0,7844.8,2015-12-24 14:00:00,SELL,-1023.9999999999418,250376.54999999946,133,s7_NIFTY 50
NIFTY 50,NSE,2015-12-28 09:15:00,7885.85,True,False,2015-12-28 09:15:00,7865.1,7887.9,7864.45,7885.85,0,7860.24091563677,True,False,7858.730047702325,True,False,7847.306259512607,True,False,5,0,251,0,BUY,158.0,7907.25,2015-12-30 14:15:00,SELL,3381.1999999999425,253757.74999999942,134,s7_NIFTY 50
NIFTY 50,NSE,2015-12-31 10:10:00,7900.8,False,True,2015-12-31 10:10:00,7902.25,7902.35,7900.0,7900.8,0,7902.556552165444,False,True,7911.0651830158895,False,True,7912.546479514938,False,True,0,37,0,5,SELL,-160.0,7912.25,2015-12-31 11:05:00,BUY,-1831.999999999971,251925.74999999945,135,s7_NIFTY 50
NIFTY 50,NSE,2015-12-31 12:35:00,7907.4,False,True,2015-12-31 12:35:00,7908.15,7908.15,7906.0,7907.4,0,7909.562007664469,False,True,7909.883778491446,False,True,7911.576353473916,False,True,0,5,0,34,SELL,-159.0,7917.6,2015-12-31 13:45:00,BUY,-1621.8000000001157,250303.94999999934,136,s7_NIFTY 50
NIFTY 50,NSE,2015-12-31 14:50:00,7921.45,True,False,2015-12-31 14:50:00,7922.75,7923.65,7919.3,7921.45,0,7916.255556531708,True,False,7912.849738304823,True,False,7911.916275346076,True,False,15,0,5,0,BUY,157.0,7911.25,2016-01-04 09:15:00,SELL,-1601.3999999999714,248702.54999999938,137,s7_NIFTY 50
NIFTY 50,NSE,2016-01-04 11:00:00,7865.4,False,True,2016-01-04 11:00:00,7871.1,7871.1,7861.35,7865.4,0,7895.34544117995,False,True,7918.2591490100785,False,True,7924.922358921876,False,True,0,22,0,5,SELL,-158.0,7563.85,2016-01-13 09:15:00,BUY,47644.899999999885,296347.44999999925,138,s7_NIFTY 50
NIFTY 50,NSE,2016-01-13 11:20:00,7504.2,False,True,2016-01-13 11:20:00,7492.6,7506.65,7492.6,7504.2,0,7541.71541100996,False,True,7540.018992426531,False,True,7555.86532978848,False,True,0,5,0,251,SELL,-197.0,7536.05,2016-01-13 14:10:00,BUY,-6274.450000000072,290072.9999999992,139,s7_NIFTY 50
NIFTY 50,NSE,2016-01-14 09:35:00,7480.35,False,True,2016-01-14 09:35:00,7490.5,7490.5,7472.9,7480.35,0,7519.679474615129,False,True,7517.709601411608,False,True,7534.538586140576,False,True,0,5,0,251,SELL,-193.0,7529.65,2016-01-14 11:20:00,BUY,-9514.89999999986,280558.09999999934,140,s7_NIFTY 50
NIFTY 50,NSE,2016-01-14 13:30:00,7580.95,True,False,2016-01-14 13:30:00,7601.25,7603.4,7580.95,7580.95,0,7561.176306306335,True,False,7539.036786250704,True,False,7532.701630100473,True,False,33,0,5,0,BUY,185.0,7534.4,2016-01-14 14:20:00,SELL,-8611.750000000033,271946.3499999993,141,s7_NIFTY 50
NIFTY 50,NSE,2016-01-15 12:00:00,7518.65,False,True,2016-01-15 12:00:00,7523.95,7523.95,7518.4,7518.65,0,7525.03991499955,False,True,7529.944476614037,False,True,7532.970351750309,False,True,0,5,0,14,SELL,-180.0,7531.95,2016-01-15 13:10:00,BUY,-2394.0000000000327,269552.3499999992,142,s7_NIFTY 50
NIFTY 50,NSE,2016-01-15 14:40:00,7451.75,False,True,2016-01-15 14:40:00,7468.2,7468.4,7451.5,7451.75,0,7505.166908069234,False,True,7516.426423426636,False,True,7527.731295951482,False,True,0,5,0,46,SELL,-180.0,7451.0,2016-01-19 13:00:00,BUY,135.0,269687.3499999992,143,s7_NIFTY 50
