tradingsymbol,exchange,from,entry_price,close_above_emas,close_below_emas,date,open,high,low,close,volume,ema5,is_ema5_in_uptrend,ema5_uptrend_time_span,is_ema5_in_downtrend,ema5_downtrend_time_span,ema20,is_ema20_in_uptrend,ema20_uptrend_time_span,is_ema20_in_downtrend,ema20_downtrend_time_span,ema50,is_ema50_in_uptrend,ema50_uptrend_time_span,is_ema50_in_downtrend,ema50_downtrend_time_span,ema100,is_ema100_in_uptrend,ema100_uptrend_time_span,is_ema100_in_downtrend,ema100_downtrend_time_span,ema200,is_ema200_in_uptrend,ema200_uptrend_time_span,is_ema200_in_downtrend,ema200_downtrend_time_span,candle_cnt_ema20_above_ema50,candle_cnt_ema20_below_ema50,candle_cnt_close_above_ema50,candle_cnt_close_below_ema50,candle_cnt_ema50_above_ema200,candle_cnt_ema50_below_ema200,signal,quantity,exit_price,to,transaction_type,index,strategy
NIFTY BANK,NSE,2020-12-04 14:20:00,29763.75,True,False,2020-12-04 14:20:00,29727.0,29763.75,29708.65,29763.75,0,29728.8005705432,True,6,False,0,29699.48365517373,True,15,False,0,29687.17704464516,True,13,False,0,29662.82121726924,True,15,False,0,29636.057896756032,True,15,False,0,9,0,6,0,49,0,BUY,1,30361.35,2020-12-10 11:45:00,SELL,657,s8
NIFTY BANK,NSE,2020-12-11 09:20:00,30679.75,True,False,2020-12-11 09:20:00,30629.65,30690.65,30629.65,30679.75,0,30593.12595674775,True,5,False,0,30483.111552967115,True,15,False,0,30430.203069897583,True,15,False,0,30425.58748355126,True,13,False,0,30372.130430379333,True,15,False,0,9,0,15,0,251,0,BUY,1,30467.2,2020-12-11 13:55:00,SELL,658,s8
NIFTY BANK,NSE,2020-12-14 13:25:00,30812.1,True,False,2020-12-14 13:25:00,30781.3,30818.55,30778.25,30812.1,0,30784.81401012397,True,5,False,0,30752.187470983867,True,5,False,0,30720.25805364524,True,17,False,0,30674.43145756749,True,17,False,0,30593.16236665753,True,20,False,0,50,0,5,0,251,0,BUY,1,30604.85,2020-12-15 09:15:00,SELL,659,s8
NIFTY BANK,NSE,2020-12-16 12:05:00,30801.45,True,False,2020-12-16 12:05:00,30796.8,30812.5,30793.45,30801.45,0,30784.77040112856,True,5,False,0,30775.065312229955,True,5,False,0,30741.29705192427,True,7,False,0,30694.352783463568,True,15,False,0,30647.77018687347,True,15,False,0,53,0,60,0,41,0,BUY,1,30611.8,2020-12-16 12:50:00,SELL,660,s8
NIFTY BANK,NSE,2020-12-17 11:10:00,30790.6,True,False,2020-12-17 11:10:00,30785.3,30792.45,30778.45,30790.6,0,30781.01870494407,True,5,False,0,30755.18527448712,True,19,False,0,30742.60668359016,True,19,False,0,30726.138861081472,True,20,False,0,30689.67968296248,True,19,False,0,14,0,7,0,105,0,BUY,1,30727.05,2020-12-18 09:15:00,SELL,661,s8
NIFTY BANK,NSE,2020-12-21 12:05:00,30434.6,False,True,2020-12-21 12:05:00,30458.55,30465.2,30424.05,30434.6,0,30449.07980501225,False,0,True,8,30467.994400715328,False,0,True,16,30504.12288078384,False,0,True,15,30552.332710646744,False,0,True,15,30605.53070112846,False,0,True,16,0,33,0,18,0,99,SELL,-1,29835.55,2020-12-23 10:35:00,BUY,662,s8
NIFTY BANK,NSE,2020-12-24 10:10:00,30400.7,True,False,2020-12-24 10:10:00,30339.75,30416.55,30339.65,30400.7,0,30336.143562822446,True,5,False,0,30161.47040319985,True,16,False,0,29985.50761941547,True,14,False,0,29860.86148792459,False,0,False,0,29866.47540268848,True,8,False,0,104,0,83,0,11,0,BUY,1,31216.5,2021-01-01 15:05:00,SELL,663,s8
NIFTY BANK,NSE,2021-01-04 09:40:00,31457.95,True,False,2021-01-04 09:40:00,31428.3,31460.0,31425.3,31457.95,0,31425.075120878435,True,6,False,0,31342.15620184489,True,6,False,0,31312.09429028493,True,6,False,0,31299.0964471668,True,6,False,0,31248.9886189868,True,6,False,0,5,0,6,0,251,0,BUY,1,31268.6,2021-01-04 10:50:00,SELL,664,s8
NIFTY BANK,NSE,2021-01-05 10:15:00,31073.55,False,True,2021-01-05 10:15:00,31085.55,31088.15,31050.2,31073.55,0,31094.501626085017,False,0,True,5,31129.335359288634,False,0,True,13,31157.78231844481,False,0,True,10,31193.436745875777,False,0,True,10,31210.135141103183,False,0,True,9,0,67,0,6,0,54,SELL,-1,31227.55,2021-01-05 10:50:00,BUY,665,s8
NIFTY BANK,NSE,2021-01-05 13:45:00,31466.05,True,False,2021-01-05 13:45:00,31430.2,31484.05,31430.2,31466.05,0,31422.700754399884,True,5,False,0,31374.53053701947,True,20,False,0,31315.975887114568,True,18,False,0,31275.92413811249,True,17,False,0,31251.51820310682,True,16,False,0,33,0,5,0,24,0,BUY,1,31993.7,2021-01-11 10:15:00,SELL,666,s8
NIFTY BANK,NSE,2021-01-12 10:10:00,31844.55,False,True,2021-01-12 10:10:00,31885.85,31885.85,31837.7,31844.55,0,31868.94967295958,False,0,True,5,31902.956758171946,False,0,True,10,31942.564021411272,False,0,True,12,31977.574978927587,False,0,True,12,31974.24623071803,False,0,True,10,0,12,0,12,0,12,SELL,-1,31968.25,2021-01-12 11:55:00,BUY,667,s8
NIFTY BANK,NSE,2021-01-12 13:10:00,32320.55,True,False,2021-01-12 13:10:00,32334.65,32347.1,32317.9,32320.55,0,32315.43899236889,True,5,False,0,32187.52840110052,True,5,False,0,32064.60489037117,True,20,False,0,32022.69508841098,True,17,False,0,31996.163871594887,True,16,False,0,15,0,20,0,9,0,BUY,1,32185.9,2021-01-13 14:00:00,SELL,668,s8
NIFTY BANK,NSE,2021-01-14 09:15:00,32629.2,True,False,2021-01-14 09:15:00,32526.7,32675.05,32526.7,32629.2,0,32580.73858207334,True,8,False,0,32510.370654241106,True,15,False,0,32462.05076360165,True,15,False,0,32400.08562419852,True,15,False,0,32286.244327083063,True,17,False,0,10,0,15,0,112,0,BUY,1,32387.5,2021-01-15 09:30:00,SELL,669,s8
NIFTY BANK,NSE,2021-01-15 14:10:00,32153.2,False,True,2021-01-15 14:10:00,32155.85,32200.0,32120.5,32153.2,0,32210.30086491519,False,0,True,6,32280.237738646967,False,0,True,5,32309.96284684816,False,0,True,5,32359.092162465608,False,0,True,14,32368.46210207948,False,0,True,17,0,76,0,5,0,41,SELL,-1,32366.05,2021-01-18 09:15:00,BUY,670,s8
NIFTY BANK,NSE,2021-01-18 10:30:00,32179.25,False,True,2021-01-18 10:30:00,32181.8,32219.15,32149.95,32179.25,0,32205.492732674826,False,0,True,5,32247.0893243922,False,0,True,8,32267.30434882425,False,0,True,8,32308.28899703556,False,0,True,5,32336.423727260026,False,0,True,8,0,8,0,8,0,72,SELL,-1,32150.7,2021-01-19 11:45:00,BUY,671,s8
NIFTY BANK,NSE,2021-01-19 14:40:00,32410.3,True,False,2021-01-19 14:40:00,32360.25,32418.35,32352.75,32410.3,0,32337.058583902515,True,7,False,0,32258.821719676274,True,6,False,0,32187.43174555267,True,6,False,0,32146.19367244028,True,15,False,0,32166.72311636804,True,16,False,0,52,0,59,0,5,0,BUY,1,32466.8,2021-01-21 14:40:00,SELL,672,s8
NIFTY BANK,NSE,2021-01-22 10:00:00,31903.55,False,True,2021-01-22 10:00:00,31932.65,31933.2,31895.15,31903.55,0,31932.13726546449,False,0,True,5,32113.823687881657,False,0,True,14,32352.94843449056,False,0,True,11,32459.785775106546,False,0,True,7,32451.38969360442,False,0,True,20,0,24,0,31,0,7,SELL,-1,30649.95,2021-01-29 09:15:00,BUY,673,s8
NIFTY BANK,NSE,2021-02-01 10:15:00,31096.15,True,False,2021-02-01 10:15:00,31135.85,31163.1,31088.7,31096.15,0,31086.280485283285,True,5,False,0,30947.790336040543,True,10,False,0,30777.676920206235,True,14,False,0,30625.505134947547,True,14,False,0,30614.81879432676,True,9,False,0,94,0,14,0,25,0,BUY,1,35643.35,2021-02-09 09:45:00,SELL,674,s8
NIFTY BANK,NSE,2021-02-09 11:15:00,36292.05,True,False,2021-02-09 11:15:00,36224.5,36294.5,36224.5,36292.05,0,36225.56939448499,True,8,False,0,36072.05569690709,True,11,False,0,36022.905463935735,True,11,False,0,35995.948770115145,True,11,False,0,35749.51522158382,True,11,False,0,5,0,11,0,251,0,BUY,1,35757.15,2021-02-11 09:15:00,SELL,675,s8
NIFTY BANK,NSE,2021-02-11 13:05:00,35693.05,False,True,2021-02-11 13:05:00,35687.3,35704.9,35662.25,35693.05,0,35721.652356786435,False,0,True,5,35773.47614633179,False,0,True,19,35860.25282808022,False,0,True,18,35948.58669240112,False,0,True,16,35903.39153363081,False,0,True,7,0,52,0,56,0,13,SELL,-1,35884.7,2021-02-12 09:15:00,BUY,676,s8
NIFTY BANK,NSE,2021-02-12 12:45:00,36152.8,True,False,2021-02-12 12:45:00,36121.5,36158.45,36110.4,36152.8,0,36129.4979483744,True,6,False,0,36093.429531856,True,18,False,0,36002.68238798234,True,5,False,0,35953.44974634083,True,13,False,0,35912.820753285065,True,9,False,0,33,0,38,0,20,0,BUY,1,36807.6,2021-02-17 10:00:00,SELL,677,s8
NIFTY BANK,NSE,2021-02-17 11:15:00,37233.4,True,False,2021-02-17 11:15:00,37255.4,37286.05,37214.75,37233.4,0,37227.83954350327,True,6,False,0,37100.84046311773,True,14,False,0,37051.30828870648,True,13,False,0,37024.847102650565,True,13,False,0,36864.80415349732,True,15,False,0,5,0,9,0,227,0,BUY,1,36894.3,2021-02-17 13:30:00,SELL,678,s8
NIFTY BANK,NSE,2021-02-18 12:05:00,36673.45,False,True,2021-02-18 12:05:00,36737.5,36738.4,36673.45,36673.45,0,36711.984871763416,False,0,True,7,36783.12480695028,False,0,True,16,36858.13519723784,False,0,True,7,36921.38481764949,False,0,True,7,36901.13588068079,False,0,True,16,0,61,0,19,0,10,SELL,-1,35599.0,2021-02-24 10:00:00,BUY,679,s8
NIFTY BANK,NSE,2021-02-25 09:50:00,37118.9,True,False,2021-02-25 09:50:00,37118.25,37153.1,37028.7,37118.9,0,37101.11300880436,True,9,False,0,36658.95790390804,True,14,False,0,36100.01159592642,True,14,False,0,35794.26822415787,True,12,False,0,35763.15462968549,True,5,False,0,30,0,34,0,11,0,BUY,1,35517.85,2021-02-26 09:15:00,SELL,680,s8
NIFTY BANK,NSE,2021-02-26 11:15:00,35104.45,False,True,2021-02-26 11:15:00,35223.8,35223.8,35082.5,35104.45,0,35176.06002247366,False,0,True,8,35423.33359224826,False,0,True,15,35860.45094535783,False,0,True,5,36078.50962378868,False,0,True,5,36079.39193650687,False,0,True,5,0,31,0,35,0,10,SELL,-1,35569.85,2021-03-02 09:15:00,BUY,681,s8
NIFTY BANK,NSE,2021-03-02 12:40:00,35173.1,False,True,2021-03-02 12:40:00,35176.35,35219.65,35173.1,35173.1,0,35204.943296727906,False,0,True,9,35249.87569565528,False,0,True,5,35304.458632353344,False,0,True,5,35327.607095231775,False,0,False,0,35422.79135084877,False,0,True,6,0,18,0,21,0,177,SELL,-1,35503.75,2021-03-02 15:10:00,BUY,682,s8
NIFTY BANK,NSE,2021-03-03 11:45:00,35998.6,True,False,2021-03-03 11:45:00,35971.45,35998.6,35948.3,35998.6,0,35989.67051257547,True,5,False,0,35933.52772632076,True,13,False,0,35742.901252169,True,17,False,0,35580.1142927323,True,17,False,0,35515.11371160732,True,15,False,0,35,0,37,0,24,0,BUY,1,35683.25,2021-03-04 09:15:00,SELL,683,s8
NIFTY BANK,NSE,2021-03-04 13:10:00,36237.3,True,False,2021-03-04 13:10:00,36235.7,36267.35,36210.7,36237.3,0,36227.19883897358,True,8,False,0,36101.27889040346,True,5,False,0,36006.473761444904,True,20,False,0,35943.90159803632,True,20,False,0,35822.26618138616,True,5,False,0,11,0,20,0,116,0,BUY,1,35781.45,2021-03-04 15:00:00,SELL,684,s8
NIFTY BANK,NSE,2021-03-05 10:45:00,35350.1,False,True,2021-03-05 10:45:00,35316.95,35385.35,35258.8,35350.1,0,35358.447525790114,False,0,True,7,35465.79842533282,False,0,True,5,35660.609492667725,False,0,True,10,35775.89919848101,False,0,True,9,35778.050935728184,False,0,True,5,0,25,0,30,0,13,SELL,-1,35562.5,2021-03-08 09:15:00,BUY,685,s8
NIFTY BANK,NSE,2021-03-08 11:55:00,35325.95,False,True,2021-03-08 11:55:00,35339.55,35355.9,35309.1,35325.95,0,35331.95129378457,False,0,True,5,35381.53857322827,False,0,True,17,35399.40745682365,False,0,True,16,35441.09766032922,False,0,True,17,35531.160468832124,False,0,True,17,0,5,0,16,0,102,SELL,-1,35498.9,2021-03-08 14:20:00,BUY,686,s8
NIFTY BANK,NSE,2021-03-09 11:50:00,35994.2,True,False,2021-03-09 11:50:00,36056.15,36067.5,35993.3,35994.2,0,35979.18031349948,True,5,False,0,35851.71237114289,True,9,False,0,35690.368647295334,True,7,False,0,35576.749647663695,True,6,False,0,35549.40801513509,True,12,False,0,32,0,32,0,21,0,BUY,1,35578.45,2021-03-09 13:15:00,SELL,687,s8
NIFTY BANK,NSE,2021-03-10 09:20:00,36082.6,True,False,2021-03-10 09:20:00,36122.1,36172.8,36068.4,36082.6,0,35988.51257467283,True,5,False,0,35840.27565817287,True,12,False,0,35779.6727431484,True,11,False,0,35704.12999265137,True,14,False,0,35636.940959902124,True,17,False,0,7,0,11,0,66,0,BUY,1,35823.75,2021-03-12 13:30:00,SELL,688,s8
NIFTY BANK,NSE,2021-03-12 14:50:00,35310.5,False,True,2021-03-12 14:50:00,35369.5,35373.5,35257.8,35310.5,0,35356.21195915695,False,0,True,9,35544.396905743466,False,0,True,8,35789.62123776843,False,0,True,13,35894.10267198949,False,0,True,7,35875.793886634,False,0,True,17,0,26,0,33,0,7,SELL,-1,35270.45,2021-03-16 10:25:00,BUY,689,s8
NIFTY BANK,NSE,2021-03-16 15:05:00,34763.45,False,True,2021-03-16 15:05:00,34833.4,34834.5,34745.3,34763.45,0,34846.71059712227,False,0,True,6,34902.64219294802,False,0,True,13,34960.8910991463,False,0,True,5,35004.427113239675,False,0,True,5,35143.817769899324,False,0,True,11,0,22,0,25,0,160,SELL,-1,34233.6,2021-03-19 14:55:00,BUY,690,s8
NIFTY BANK,NSE,2021-03-22 13:05:00,33467.35,False,True,2021-03-22 13:05:00,33454.1,33495.15,33444.7,33467.35,0,33512.8472289311,False,0,True,5,33661.73524351248,False,0,True,7,33778.63202728344,False,0,True,14,33854.80624052362,False,0,True,14,34029.61945071037,False,0,True,10,0,28,0,14,0,251,SELL,-1,33923.35,2021-03-23 09:25:00,BUY,691,s8
NIFTY BANK,NSE,2021-03-23 14:50:00,34338.9,True,False,2021-03-23 14:50:00,34273.5,34357.75,34263.65,34338.9,0,34265.14589743993,True,9,False,0,34092.83299642253,True,7,False,0,33965.445892701595,True,7,False,0,33891.523934770325,True,9,False,0,33920.94571815464,True,18,False,0,65,0,27,0,5,0,BUY,1,33869.7,2021-03-24 09:15:00,SELL,692,s8
NIFTY BANK,NSE,2021-03-24 10:40:00,33654.15,False,True,2021-03-24 10:40:00,33635.5,33656.25,33606.1,33654.15,0,33654.22693413844,False,0,True,7,33785.547415785935,False,0,True,18,33877.44160532274,False,0,True,18,33876.3956902987,False,0,True,18,33909.02042309145,False,0,True,18,0,9,0,18,0,5,SELL,-1,33348.4,2021-03-25 14:40:00,BUY,693,s8
NIFTY BANK,NSE,2021-03-26 13:55:00,33462.1,True,False,2021-03-26 13:55:00,33384.95,33488.5,33371.65,33462.1,0,33401.341936802855,True,8,False,0,33375.89418191781,True,6,False,0,33339.142520768946,True,18,False,0,33282.03583171879,True,17,False,0,33330.528150006256,True,16,False,0,74,0,7,0,5,0,BUY,1,33324.45,2021-03-26 14:40:00,SELL,694,s8
NIFTY BANK,NSE,2021-03-30 09:25:00,33676.1,True,False,2021-03-30 09:25:00,33708.1,33725.65,33646.35,33676.1,0,33586.75128411904,True,5,False,0,33444.396249698024,True,5,False,0,33390.26781647663,True,19,False,0,33330.266810093315,True,18,False,0,33347.44231326989,True,17,False,0,95,0,5,0,26,0,BUY,1,33496.25,2021-03-31 09:15:00,SELL,695,s8
NIFTY BANK,NSE,2021-03-31 13:35:00,33313.35,False,True,2021-03-31 13:35:00,33319.25,33335.05,33299.4,33313.35,0,33317.899882449165,False,0,True,6,33341.93506711433,False,0,True,5,33397.50870888854,False,0,True,13,33472.803885582194,False,0,True,13,33493.64811036003,False,0,True,13,0,51,0,6,0,31,SELL,-1,33536.0,2021-04-01 09:15:00,BUY,696,s8
NIFTY BANK,NSE,2021-04-05 10:20:00,32616.7,False,True,2021-04-05 10:20:00,32411.35,32637.75,32406.35,32616.7,0,32641.7867795941,False,0,True,5,33066.21170375269,False,0,True,14,33304.874465061315,False,0,True,14,33373.32697307946,False,0,True,14,33414.053233388455,False,0,True,14,0,9,0,14,0,5,SELL,-1,32834.45,2021-04-07 10:05:00,BUY,697,s8
NIFTY BANK,NSE,2021-04-08 09:35:00,33242.5,True,False,2021-04-08 09:35:00,33260.65,33303.8,33239.85,33242.5,0,33212.65211022948,True,5,False,0,33097.15385894104,True,5,False,0,33016.92498790288,True,15,False,0,32925.48316435187,True,15,False,0,32904.85987466677,True,20,False,0,71,0,5,0,38,0,BUY,1,32911.85,2021-04-08 12:10:00,SELL,698,s8
NIFTY BANK,NSE,2021-04-09 11:05:00,32688.55,False,True,2021-04-09 11:05:00,32739.8,32747.65,32687.2,32688.55,0,32747.751283225363,False,0,True,6,32778.51674273942,False,0,True,5,32839.205677212165,False,0,True,20,32899.79726872512,False,0,True,16,32922.93392086556,False,0,True,15,0,35,0,6,0,23,SELL,-1,31548.9,2021-04-13 13:55:00,BUY,699,s8
NIFTY BANK,NSE,2021-04-15 12:05:00,31885.95,True,False,2021-04-15 12:05:00,31768.95,31885.95,31752.65,31885.95,0,31778.26292038013,True,9,False,0,31664.294852945684,True,7,False,0,31615.10578179565,True,7,False,0,31522.88174306331,True,8,False,0,31589.227890594088,True,7,False,0,104,0,7,0,5,0,BUY,1,30699.4,2021-04-19 09:15:00,SELL,700,s8
NIFTY BANK,NSE,2021-04-19 09:50:00,30516.35,False,True,2021-04-19 09:50:00,30493.5,30564.45,30492.5,30516.35,0,30580.13984218206,False,0,True,7,31225.20561632814,False,0,True,16,31650.57763639309,False,0,True,15,31796.642509568053,False,0,True,14,31805.241643746424,False,0,True,8,0,13,0,15,0,5,SELL,-1,31495.0,2021-04-20 09:15:00,BUY,701,s8
NIFTY BANK,NSE,2021-04-20 14:45:00,31006.25,False,True,2021-04-20 14:45:00,31109.3,31110.95,31002.05,31006.25,0,31084.808917025068,False,0,True,6,31223.73291452271,False,0,True,5,31295.137958065457,False,0,True,10,31298.400306754884,False,0,True,12,31359.524366350142,False,0,True,10,0,13,0,17,0,30,SELL,-1,31241.5,2021-04-22 11:40:00,BUY,702,s8
NIFTY BANK,NSE,2021-04-22 14:00:00,31553.2,True,False,2021-04-22 14:00:00,31510.7,31584.95,31510.7,31553.2,0,31520.95467683009,True,6,False,0,31442.385139535265,True,5,False,0,31316.96100949353,True,12,False,0,31258.93608242911,True,11,False,0,31284.110077337227,True,9,False,0,27,0,32,0,5,0,BUY,1,31585.15,2021-04-23 14:40:00,SELL,703,s8
NIFTY BANK,NSE,2021-04-26 09:50:00,32448.1,True,False,2021-04-26 09:50:00,32398.35,32465.9,32384.0,32448.1,0,32396.82446904605,True,5,False,0,32103.37816644976,True,8,False,0,31954.2006426314,True,8,False,0,31826.97882108518,True,8,False,0,31665.663020690696,True,9,False,0,7,0,8,0,105,0,BUY,1,33069.85,2021-04-30 09:15:00,SELL,704,s8
NIFTY BANK,NSE,2021-04-30 14:15:00,32840.2,False,True,2021-04-30 14:15:00,32876.5,32878.9,32759.15,32840.2,0,32882.25935044044,False,0,True,9,33026.643343071075,False,0,True,18,33175.39035631635,False,0,True,5,33295.80939077163,False,0,False,0,33258.209793675414,False,0,True,16,0,61,0,65,0,10,SELL,-1,32753.95,2021-05-04 09:15:00,BUY,705,s8
NIFTY BANK,NSE,2021-05-04 14:30:00,32495.95,False,True,2021-05-04 14:30:00,32688.4,32747.8,32495.95,32495.95,0,32611.356830532543,False,0,True,6,32687.973380105945,False,0,True,19,32726.66538438263,False,0,True,19,32703.231754239,False,0,True,17,32756.209635350704,False,0,True,19,0,11,0,19,0,11,SELL,-1,32711.4,2021-05-05 10:45:00,BUY,706,s8
NIFTY BANK,NSE,2021-05-06 12:35:00,32829.7,True,False,2021-05-06 12:35:00,32822.9,32845.75,32791.85,32829.7,0,32807.69629692995,True,6,False,0,32743.38076054241,True,10,False,0,32718.411520777303,True,10,False,0,32691.90802110776,True,10,False,0,32689.500879803683,True,10,False,0,5,0,10,0,44,0,BUY,1,32803.8,2021-05-07 12:20:00,SELL,707,s8
NIFTY BANK,NSE,2021-05-10 09:45:00,33111.7,True,False,2021-05-10 09:45:00,33096.85,33152.9,33094.2,33111.7,0,33101.87616360913,True,7,False,0,33017.04716220064,True,7,False,0,32971.31705032193,True,7,False,0,32934.036234905194,True,7,False,0,32869.91293443966,True,6,False,0,6,0,7,0,160,0,BUY,1,32720.75,2021-05-11 09:15:00,SELL,708,s8
NIFTY BANK,NSE,2021-05-12 09:20:00,32662.25,False,True,2021-05-12 09:20:00,32707.05,32707.05,32622.8,32662.25,0,32759.840089408724,False,0,True,5,32830.90129105767,False,0,True,17,32877.11173757945,False,0,True,17,32927.15927893436,False,0,True,17,32946.37401694547,False,0,True,15,0,32,0,35,0,32,SELL,-1,32515.3,2021-05-17 09:20:00,BUY,709,s8
NIFTY BANK,NSE,2021-05-17 11:20:00,33020.4,True,False,2021-05-17 11:20:00,32988.05,33029.35,32973.0,33020.4,0,32978.36161466924,True,8,False,0,32851.21642451758,True,6,False,0,32643.26544597271,True,6,False,0,32548.32285425968,True,6,False,0,32579.04882765694,True,5,False,0,24,0,26,0,7,0,BUY,1,33449.25,2021-05-20 14:35:00,SELL,710,s8
NIFTY BANK,NSE,2021-05-21 10:15:00,34037.05,True,False,2021-05-21 10:15:00,33943.9,34039.6,33942.05,34037.05,0,33978.43149355647,True,6,False,0,33795.87551436938,True,13,False,0,33686.18816647467,True,13,False,0,33644.28280878187,True,13,False,0,33511.53625465007,True,13,False,0,9,0,13,0,219,0,BUY,1,34490.4,2021-05-25 13:40:00,SELL,711,s8
NIFTY BANK,NSE,2021-05-26 11:00:00,34847.2,True,False,2021-05-26 11:00:00,34851.45,34872.1,34815.15,34847.2,0,34806.841565537885,True,5,False,0,34701.17134646167,True,14,False,0,34655.00132802814,True,14,False,0,34651.13458361851,True,9,False,0,34545.12812090654,True,16,False,0,7,0,14,0,251,0,BUY,1,34613.7,2021-05-27 09:15:00,SELL,712,s8
NIFTY BANK,NSE,2021-05-27 13:25:00,34975.95,True,False,2021-05-27 13:25:00,34920.5,34978.4,34914.4,34975.95,0,34927.90267093471,True,8,False,0,34841.38541238292,True,11,False,0,34770.47890248645,True,5,False,0,34738.32227666495,True,5,False,0,34675.18098557668,True,5,False,0,20,0,25,0,251,0,BUY,1,35206.4,2021-06-02 09:15:00,SELL,713,s8
NIFTY BANK,NSE,2021-06-02 11:45:00,35162.7,False,True,2021-06-02 11:45:00,35172.4,35177.5,35154.3,35162.7,0,35167.39883933216,False,0,True,6,35175.540660230945,False,0,True,5,35224.13146529308,False,0,True,9,35272.85064994932,False,0,True,9,35255.43236630186,False,0,True,11,0,45,0,49,0,16,SELL,-1,35255.2,2021-06-02 13:55:00,BUY,714,s8
NIFTY BANK,NSE,2021-06-03 11:45:00,35566.55,True,False,2021-06-03 11:45:00,35538.05,35568.45,35537.35,35566.55,0,35536.72880429536,True,5,False,0,35503.455602368485,True,5,False,0,35436.75910767927,True,15,False,0,35372.79918802196,True,5,False,0,35317.16263386868,True,20,False,0,45,0,47,0,32,0,BUY,1,35435.2,2021-06-04 11:05:00,SELL,715,s8
NIFTY BANK,NSE,2021-06-07 13:35:00,35512.25,True,False,2021-06-07 13:35:00,35473.45,35514.85,35466.75,35512.25,0,35475.28332480797,True,8,False,0,35457.49228841053,True,5,False,0,35444.26148613005,True,7,False,0,35436.42041324982,True,7,False,0,35424.67166133646,True,8,False,0,44,0,7,0,30,0,BUY,1,35429.25,2021-06-07 15:15:00,SELL,716,s8
NIFTY BANK,NSE,2021-06-08 10:15:00,35046.2,False,True,2021-06-08 10:15:00,35059.2,35081.65,35038.95,35046.2,0,35077.72238532032,False,0,True,5,35218.13230265662,False,0,True,20,35332.96146419243,False,0,True,18,35382.2205871755,False,0,True,17,35401.06968144767,False,0,True,16,0,13,0,18,0,9,SELL,-1,35258.1,2021-06-09 09:35:00,BUY,717,s8
NIFTY BANK,NSE,2021-06-09 14:20:00,34824.05,False,True,2021-06-09 14:20:00,34944.0,34944.05,34824.05,34824.05,0,34901.54468515845,False,0,True,5,34991.85171897216,False,0,True,12,35096.95573674294,False,0,True,19,35151.128086577,False,0,True,19,35213.469013647344,False,0,True,19,0,15,0,19,0,133,SELL,-1,35043.85,2021-06-10 14:15:00,BUY,718,s8
NIFTY BANK,NSE,2021-06-14 09:35:00,34584.0,False,True,2021-06-14 09:35:00,34439.7,34602.65,34433.8,34584.0,0,34640.24117585336,False,0,True,5,34876.79428657913,False,0,True,10,34970.34864068441,False,0,True,10,35006.69435030885,False,0,True,10,35041.70360597951,False,0,True,14,0,5,0,5,0,42,SELL,-1,34966.85,2021-06-14 14:40:00,BUY,719,s8
